location_code,has_hrp,in_gho,provider_admin1_name,provider_admin2_name,admin1_code,admin1_name,admin2_code,admin2_name,admin_level,org_acronym,org_name,org_type_description,sector_code,sector_name,reference_period_start,reference_period_end
HTI,True,True,North-East,Vallieres,HT04,North-East,HT0441,Vallieres,2,WFP,World Food Programme,United Nations,EDU,Education,2025-01-01,2025-02-28
HTI,True,True,North-East,Vallieres,HT04,North-East,HT0441,Vallieres,2,WFP,World Food Programme,United Nations,FSC,Food Security,2025-01-01,2025-02-28
HTI,True,True,North-West,Baie de Henne,HT09,North-West,HT0932,Baie de Henne,2,ID,Initiative Développement,International NGO,NUT,Nutrition,2025-01-01,2025-02-28
HTI,True,True,North-West,Baie de Henne,HT09,North-West,HT0932,Baie de Henne,2,WFP,World Food Programme,United Nations,EDU,Education,2025-01-01,2025-02-28
HTI,True,True,North-West,Bassin Bleu,HT09,North-West,HT0913,Bassin Bleu,2,CARITAS Haiti,Caritas Haiti,National NGO,FSC,Food Security,2025-01-01,2025-02-28
HTI,True,True,North-West,Bassin Bleu,HT09,North-West,HT0913,Bassin Bleu,2,MSPP,Ministère de la Santé publique et de la Population,Government,NUT,Nutrition,2025-01-01,2025-02-28
HTI,True,True,North-West,Bassin Bleu,HT09,North-West,HT0913,Bassin Bleu,2,PAHO/WHO,Pan American Health Organization/World Health Organization,United Nations,HEA,Health,2025-01-01,2025-02-28
HTI,True,True,North-West,Bassin Bleu,HT09,North-West,HT0913,Bassin Bleu,2,WFP,World Food Programme,United Nations,EDU,Education,2025-01-01,2025-02-28
HTI,True,True,North-West,Bassin Bleu,HT09,North-West,HT0913,Bassin Bleu,2,WFP,World Food Programme,United Nations,FSC,Food Security,2025-01-01,2025-02-28
HTI,True,True,North-West,Bombardopolis,HT09,North-West,HT0933,Bombardopolis,2,CREDI,Concertation pour la Résilience et le Développement Intégré,National NGO,NUT,Nutrition,2025-01-01,2025-02-28
HTI,True,True,North-West,Bombardopolis,HT09,North-West,HT0933,Bombardopolis,2,FAES,Fonds d'assistance économique et sociale,Government,FSC,Food Security,2025-01-01,2025-02-28
HTI,True,True,North-West,Bombardopolis,HT09,North-West,HT0933,Bombardopolis,2,ID,Initiative Développement,International NGO,NUT,Nutrition,2025-01-01,2025-02-28
HTI,True,True,North-West,Bombardopolis,HT09,North-West,HT0933,Bombardopolis,2,PAHO/WHO,Pan American Health Organization/World Health Organization,United Nations,HEA,Health,2025-01-01,2025-02-28
HTI,True,True,North-West,Bombardopolis,HT09,North-West,HT0933,Bombardopolis,2,WFP,World Food Programme,United Nations,EDU,Education,2025-01-01,2025-02-28
HTI,True,True,North-West,Bombardopolis,HT09,North-West,HT0933,Bombardopolis,2,WFP,World Food Programme,United Nations,FSC,Food Security,2025-01-01,2025-02-28
HTI,True,True,North-West,Chamsolme,HT09,North-West,HT0914,Chamsolme,2,PAHO/WHO,Pan American Health Organization/World Health Organization,United Nations,HEA,Health,2025-01-01,2025-02-28
HTI,True,True,North-West,Chamsolme,HT09,North-West,HT0914,Chamsolme,2,WFP,World Food Programme,United Nations,EDU,Education,2025-01-01,2025-02-28
HTI,True,True,North-West,Jean Rabel,HT09,North-West,HT0934,Jean Rabel,2,ACF,Action against Hunger,International NGO,PRO,Protection,2025-01-01,2025-02-28
HTI,True,True,North-West,Jean Rabel,HT09,North-West,HT0934,Jean Rabel,2,FAES,Fonds d'assistance économique et sociale,Government,FSC,Food Security,2025-01-01,2025-02-28
HTI,True,True,North-West,Jean Rabel,HT09,North-West,HT0934,Jean Rabel,2,GIRADEL,"Groupe pour l’Inclusion, la Recherche et l’Appui au Développement d’Haïti",National NGO,FSC,Food Security,2025-01-01,2025-02-28
HTI,True,True,North-West,Jean Rabel,HT09,North-West,HT0934,Jean Rabel,2,GIRADEL,"Groupe pour l’Inclusion, la Recherche et l’Appui au Développement d’Haïti",National NGO,NUT,Nutrition,2025-01-01,2025-02-28
HTI,True,True,North-West,Jean Rabel,HT09,North-West,HT0934,Jean Rabel,2,ID,Initiative Développement,International NGO,NUT,Nutrition,2025-01-01,2025-02-28
HTI,True,True,North-West,Jean Rabel,HT09,North-West,HT0934,Jean Rabel,2,PAHO/WHO,Pan American Health Organization/World Health Organization,United Nations,HEA,Health,2025-01-01,2025-02-28
HTI,True,True,North-West,Jean Rabel,HT09,North-West,HT0934,Jean Rabel,2,SIKSE,Société d'Information en Communication Sociale et Économique,National NGO,NUT,Nutrition,2025-01-01,2025-02-28
HTI,True,True,North-West,Jean Rabel,HT09,North-West,HT0934,Jean Rabel,2,WFP,World Food Programme,United Nations,EDU,Education,2025-01-01,2025-02-28
HTI,True,True,North-West,La Tortue,HT09,North-West,HT0912,La Tortue,2,ACF,Action against Hunger,International NGO,PRO,Protection,2025-01-01,2025-02-28
HTI,True,True,North-West,La Tortue,HT09,North-West,HT0912,La Tortue,2,PAHO/WHO,Pan American Health Organization/World Health Organization,United Nations,HEA,Health,2025-01-01,2025-02-28
HTI,True,True,North-West,Mole Saint Nicolas,HT09,North-West,HT0931,Mole Saint Nicolas,2,ACF,Action against Hunger,International NGO,PRO,Protection,2025-01-01,2025-02-28
HTI,True,True,North-West,Mole Saint Nicolas,HT09,North-West,HT0931,Mole Saint Nicolas,2,ID,Initiative Développement,International NGO,NUT,Nutrition,2025-01-01,2025-02-28
HTI,True,True,North-West,Mole Saint Nicolas,HT09,North-West,HT0931,Mole Saint Nicolas,2,PAHO/WHO,Pan American Health Organization/World Health Organization,United Nations,HEA,Health,2025-01-01,2025-02-28
HTI,True,True,North-West,Mole Saint Nicolas,HT09,North-West,HT0931,Mole Saint Nicolas,2,SIKSE,Société d'Information en Communication Sociale et Économique,National NGO,NUT,Nutrition,2025-01-01,2025-02-28
HTI,True,True,North-West,Mole Saint Nicolas,HT09,North-West,HT0931,Mole Saint Nicolas,2,WFP,World Food Programme,United Nations,EDU,Education,2025-01-01,2025-02-28
HTI,True,True,North-West,Port-de-Paix,HT09,North-West,HT0911,Port-de-Paix,2,ACF,Action against Hunger,International NGO,PRO,Protection,2025-01-01,2025-02-28
HTI,True,True,North-West,Port-de-Paix,HT09,North-West,HT0911,Port-de-Paix,2,BPM,Brigade de Protection des Mineurs,Government,PRO-CPN,Child Protection,2025-01-01,2025-02-28
HTI,True,True,North-West,Port-de-Paix,HT09,North-West,HT0911,Port-de-Paix,2,CARITAS Haiti,Caritas Haiti,National NGO,FSC,Food Security,2025-01-01,2025-02-28
HTI,True,True,North-West,Port-de-Paix,HT09,North-West,HT0911,Port-de-Paix,2,FZT,Fondation Zanmi Timoun ,National NGO,PRO,Protection,2025-01-01,2025-02-28
HTI,True,True,North-West,Port-de-Paix,HT09,North-West,HT0911,Port-de-Paix,2,IBESR,Institut Du Bien-Etre Social Et De Recherches,Government,PRO-CPN,Child Protection,2025-01-01,2025-02-28
HTI,True,True,North-West,Port-de-Paix,HT09,North-West,HT0911,Port-de-Paix,2,IMA WH,IMA World Health,International NGO,NUT,Nutrition,2025-01-01,2025-02-28
HTI,True,True,North-West,Port-de-Paix,HT09,North-West,HT0911,Port-de-Paix,2,LWOB Canada,Lawyers without Borders Canada,International NGO,PRO,Protection,2025-01-01,2025-02-28
HTI,True,True,North-West,Port-de-Paix,HT09,North-West,HT0911,Port-de-Paix,2,MDM-CA,Medecins Du Monde Canada,International NGO,PRO-GBV,Gender Based Violence,2025-01-01,2025-02-28
HTI,True,True,North-West,Port-de-Paix,HT09,North-West,HT0911,Port-de-Paix,2,ONM,National Office for Migration,Government,PRO,Protection,2025-01-01,2025-02-28
HTI,True,True,North-West,Port-de-Paix,HT09,North-West,HT0911,Port-de-Paix,2,PAHO/WHO,Pan American Health Organization/World Health Organization,United Nations,HEA,Health,2025-01-01,2025-02-28
HTI,True,True,North-West,Port-de-Paix,HT09,North-West,HT0911,Port-de-Paix,2,WFP,World Food Programme,United Nations,EDU,Education,2025-01-01,2025-02-28
HTI,True,True,North-West,Port-de-Paix,HT09,North-West,HT0911,Port-de-Paix,2,WFP,World Food Programme,United Nations,FSC,Food Security,2025-01-01,2025-02-28
HTI,True,True,North-West,Port-de-Paix,HT09,North-West,HT0911,Port-de-Paix,2,WFP,World Food Programme,United Nations,NUT,Nutrition,2025-01-01,2025-02-28
HTI,True,True,North-West,Saint-Louis du Nord,HT09,North-West,HT0921,Saint-Louis du Nord,2,PAHO/WHO,Pan American Health Organization/World Health Organization,United Nations,HEA,Health,2025-01-01,2025-02-28
HTI,True,True,North-West,Saint-Louis du Nord,HT09,North-West,HT0921,Saint-Louis du Nord,2,WFP,World Food Programme,United Nations,EDU,Education,2025-01-01,2025-02-28
HTI,True,True,South,Aquin,HT07,South,HT0731,Aquin,2,EPE,Ensemble pour les enfants,National NGO,PRO,Protection,2025-01-01,2025-02-28
HTI,True,True,South,Aquin,HT07,South,HT0731,Aquin,2,HP,Haiti Participative,National NGO,NUT,Nutrition,2025-01-01,2025-02-28
HTI,True,True,South,Aquin,HT07,South,HT0731,Aquin,2,MSPP,Ministère de la Santé publique et de la Population,Government,NUT,Nutrition,2025-01-01,2025-02-28
HTI,True,True,South,Aquin,HT07,South,HT0731,Aquin,2,PROJECT HOPE,Health Opportunities for People Everywhere,International NGO,HEA,Health,2025-01-01,2025-02-28
HTI,True,True,South,Aquin,HT07,South,HT0731,Aquin,2,WFP,World Food Programme,United Nations,EDU,Education,2025-01-01,2025-02-28
HTI,True,True,South,Arniquet,HT07,South,HT0723,Arniquet,2,HI,Handicap International - Humanity & Inclusion,International NGO,PRO,Protection,2025-01-01,2025-02-28
HTI,True,True,South,Arniquet,HT07,South,HT0723,Arniquet,2,HP,Haiti Participative,National NGO,NUT,Nutrition,2025-01-01,2025-02-28
HTI,True,True,South,Arniquet,HT07,South,HT0723,Arniquet,2,WFP,World Food Programme,United Nations,EDU,Education,2025-01-01,2025-02-28
HTI,True,True,South,Camp-Perrin,HT07,South,HT0714,Camp-Perrin,2,ACF,Action against Hunger,International NGO,PRO,Protection,2025-01-01,2025-02-28
HTI,True,True,South,Camp-Perrin,HT07,South,HT0714,Camp-Perrin,2,CAID,Christian Aid,International NGO,FSC,Food Security,2025-01-01,2025-02-28
HTI,True,True,South,Camp-Perrin,HT07,South,HT0714,Camp-Perrin,2,CFRAPS,Centre de Formation et de Recherches en Appui Psychosocial,National NGO,PRO-CPN,Child Protection,2025-01-01,2025-02-28
HTI,True,True,South,Camp-Perrin,HT07,South,HT0714,Camp-Perrin,2,CRS,Catholic Relief Services,International NGO,PRO,Protection,2025-01-01,2025-02-28
HTI,True,True,South,Camp-Perrin,HT07,South,HT0714,Camp-Perrin,2,CRS,Catholic Relief Services,International NGO,PRO-CPN,Child Protection,2025-01-01,2025-02-28
HTI,True,True,South,Camp-Perrin,HT07,South,HT0714,Camp-Perrin,2,CRS,Catholic Relief Services,International NGO,SHL,Emergency Shelter and NFI,2025-01-01,2025-02-28
HTI,True,True,South,Camp-Perrin,HT07,South,HT0714,Camp-Perrin,2,CRS,Catholic Relief Services,International NGO,WSH,Water Sanitation Hygiene,2025-01-01,2025-02-28
HTI,True,True,South,Camp-Perrin,HT07,South,HT0714,Camp-Perrin,2,FNGA,Fondation Nouvelle Grand'Anse,National NGO,EDU,Education,2025-01-01,2025-02-28
HTI,True,True,South,Camp-Perrin,HT07,South,HT0714,Camp-Perrin,2,FZT,Fondation Zanmi Timoun ,National NGO,PRO,Protection,2025-01-01,2025-02-28
HTI,True,True,South,Camp-Perrin,HT07,South,HT0714,Camp-Perrin,2,MSPP,Ministère de la Santé publique et de la Population,Government,NUT,Nutrition,2025-01-01,2025-02-28
HTI,True,True,South,Camp-Perrin,HT07,South,HT0714,Camp-Perrin,2,OFAVA,Oganizayon Fanm Vanyan an Aksyon,National NGO,FSC,Food Security,2025-01-01,2025-02-28
HTI,True,True,South,Camp-Perrin,HT07,South,HT0714,Camp-Perrin,2,PAHO/WHO,Pan American Health Organization/World Health Organization,United Nations,HEA,Health,2025-01-01,2025-02-28
HTI,True,True,South,Camp-Perrin,HT07,South,HT0714,Camp-Perrin,2,POFHAD,Plateforme des Organisations de Femmes Haïtiennes pour le Développement,National NGO,PRO-GBV,Gender Based Violence,2025-01-01,2025-02-28
HTI,True,True,South,Camp-Perrin,HT07,South,HT0714,Camp-Perrin,2,PROJECT HOPE,Health Opportunities for People Everywhere,International NGO,HEA,Health,2025-01-01,2025-02-28
HTI,True,True,South,Camp-Perrin,HT07,South,HT0714,Camp-Perrin,2,SCI,Save the Children International,International NGO,EDU,Education,2025-01-01,2025-02-28
HTI,True,True,South,Camp-Perrin,HT07,South,HT0714,Camp-Perrin,2,SCI,Save the Children International,International NGO,NUT,Nutrition,2025-01-01,2025-02-28
HTI,True,True,South,Camp-Perrin,HT07,South,HT0714,Camp-Perrin,2,WFP,World Food Programme,United Nations,EDU,Education,2025-01-01,2025-02-28
HTI,True,True,South,Cavaillon,HT07,South,HT0733,Cavaillon,2,ACF,Action against Hunger,International NGO,PRO,Protection,2025-01-01,2025-02-28
HTI,True,True,South,Cavaillon,HT07,South,HT0733,Cavaillon,2,CFRAPS,Centre de Formation et de Recherches en Appui Psychosocial,National NGO,PRO-CPN,Child Protection,2025-01-01,2025-02-28
HTI,True,True,South,Cavaillon,HT07,South,HT0733,Cavaillon,2,CRS,Catholic Relief Services,International NGO,PRO,Protection,2025-01-01,2025-02-28
HTI,True,True,South,Cavaillon,HT07,South,HT0733,Cavaillon,2,CRS,Catholic Relief Services,International NGO,PRO-CPN,Child Protection,2025-01-01,2025-02-28
HTI,True,True,South,Cavaillon,HT07,South,HT0733,Cavaillon,2,CRS,Catholic Relief Services,International NGO,SHL,Emergency Shelter and NFI,2025-01-01,2025-02-28
HTI,True,True,South,Cavaillon,HT07,South,HT0733,Cavaillon,2,CRS,Catholic Relief Services,International NGO,WSH,Water Sanitation Hygiene,2025-01-01,2025-02-28
HTI,True,True,South,Cavaillon,HT07,South,HT0733,Cavaillon,2,FONKOZE,Fondasyon Kole Zepol,National NGO,FSC,Food Security,2025-01-01,2025-02-28
HTI,True,True,South,Cavaillon,HT07,South,HT0733,Cavaillon,2,HP,Haiti Participative,National NGO,NUT,Nutrition,2025-01-01,2025-02-28
HTI,True,True,South,Cavaillon,HT07,South,HT0733,Cavaillon,2,OVDDHMO,Organisation des Visionnaires Dévoués pour un Développement de Haute Modernisation,National NGO,PRO,Protection,2025-01-01,2025-02-28
HTI,True,True,South,Cavaillon,HT07,South,HT0733,Cavaillon,2,PROJECT HOPE,Health Opportunities for People Everywhere,International NGO,HEA,Health,2025-01-01,2025-02-28
HTI,True,True,South,Cavaillon,HT07,South,HT0733,Cavaillon,2,WFP,World Food Programme,United Nations,EDU,Education,2025-01-01,2025-02-28
HTI,True,True,South,Chantal,HT07,South,HT0713,Chantal,2,CRS,Catholic Relief Services,International NGO,PRO-CPN,Child Protection,2025-01-01,2025-02-28
HTI,True,True,South,Chantal,HT07,South,HT0713,Chantal,2,HP,Haiti Participative,National NGO,NUT,Nutrition,2025-01-01,2025-02-28
HTI,True,True,South,Chantal,HT07,South,HT0713,Chantal,2,WFP,World Food Programme,United Nations,EDU,Education,2025-01-01,2025-02-28
HTI,True,True,South,Chardonnieres,HT07,South,HT0751,Chardonnieres,2,ACF,Action against Hunger,International NGO,FSC,Food Security,2025-01-01,2025-02-28
HTI,True,True,South,Chardonnieres,HT07,South,HT0751,Chardonnieres,2,ACF,Action against Hunger,International NGO,NUT,Nutrition,2025-01-01,2025-02-28
HTI,True,True,South,Chardonnieres,HT07,South,HT0751,Chardonnieres,2,AMURT,Ananda Marga Universal Relief Team,National NGO,FSC,Food Security,2025-01-01,2025-02-28
HTI,True,True,South,Chardonnieres,HT07,South,HT0751,Chardonnieres,2,CRS,Catholic Relief Services,International NGO,FSC,Food Security,2025-01-01,2025-02-28
HTI,True,True,South,Chardonnieres,HT07,South,HT0751,Chardonnieres,2,FADHRIS,Femmes en Association pour le Développement d'Haïti et pour le Renforcement de l'Intégration Sociale,National NGO,PRO,Protection,2025-01-01,2025-02-28
HTI,True,True,South,Chardonnieres,HT07,South,HT0751,Chardonnieres,2,WFP,World Food Programme,United Nations,EDU,Education,2025-01-01,2025-02-28
HTI,True,True,South,Chardonnieres,HT07,South,HT0751,Chardonnieres,2,WFP,World Food Programme,United Nations,FSC,Food Security,2025-01-01,2025-02-28
HTI,True,True,South,Coteaux,HT07,South,HT0741,Coteaux,2,ACF,Action against Hunger,International NGO,FSC,Food Security,2025-01-01,2025-02-28
HTI,True,True,South,Coteaux,HT07,South,HT0741,Coteaux,2,ACF,Action against Hunger,International NGO,NUT,Nutrition,2025-01-01,2025-02-28
HTI,True,True,South,Coteaux,HT07,South,HT0741,Coteaux,2,AMURT,Ananda Marga Universal Relief Team,National NGO,FSC,Food Security,2025-01-01,2025-02-28
HTI,True,True,South,Coteaux,HT07,South,HT0741,Coteaux,2,AMURT,Ananda Marga Universal Relief Team,National NGO,NUT,Nutrition,2025-01-01,2025-02-28
HTI,True,True,South,Coteaux,HT07,South,HT0741,Coteaux,2,CECI,Centre d'Etude et de Cooperation Internationale,International NGO,NUT,Nutrition,2025-01-01,2025-02-28
HTI,True,True,South,Coteaux,HT07,South,HT0741,Coteaux,2,CRS,Catholic Relief Services,International NGO,FSC,Food Security,2025-01-01,2025-02-28
HTI,True,True,South,Coteaux,HT07,South,HT0741,Coteaux,2,CRS,Catholic Relief Services,International NGO,PRO,Protection,2025-01-01,2025-02-28
HTI,True,True,South,Coteaux,HT07,South,HT0741,Coteaux,2,PROJECT HOPE,Health Opportunities for People Everywhere,International NGO,HEA,Health,2025-01-01,2025-02-28
HTI,True,True,South,Coteaux,HT07,South,HT0741,Coteaux,2,WFP,World Food Programme,United Nations,EDU,Education,2025-01-01,2025-02-28
HTI,True,True,South,Coteaux,HT07,South,HT0741,Coteaux,2,WFP,World Food Programme,United Nations,FSC,Food Security,2025-01-01,2025-02-28
HTI,True,True,South,Ile a Vache,HT07,South,HT0716,Ile a Vache,2,PAHO/WHO,Pan American Health Organization/World Health Organization,United Nations,HEA,Health,2025-01-01,2025-02-28
HTI,True,True,South,Les Anglais,HT07,South,HT0752,Les Anglais,2,HI,Handicap International - Humanity & Inclusion,International NGO,PRO,Protection,2025-01-01,2025-02-28
HTI,True,True,South,Les Anglais,HT07,South,HT0752,Les Anglais,2,HP,Haiti Participative,National NGO,NUT,Nutrition,2025-01-01,2025-02-28
HTI,True,True,South,Les Anglais,HT07,South,HT0752,Les Anglais,2,PAHO/WHO,Pan American Health Organization/World Health Organization,United Nations,HEA,Health,2025-01-01,2025-02-28
HTI,True,True,South,Les Anglais,HT07,South,HT0752,Les Anglais,2,PROJECT HOPE,Health Opportunities for People Everywhere,International NGO,HEA,Health,2025-01-01,2025-02-28
HTI,True,True,South,Les Anglais,HT07,South,HT0752,Les Anglais,2,PROJECT HOPE,Health Opportunities for People Everywhere,International NGO,PRO,Protection,2025-01-01,2025-02-28
HTI,True,True,South,Les Anglais,HT07,South,HT0752,Les Anglais,2,WFP,World Food Programme,United Nations,EDU,Education,2025-01-01,2025-02-28
HTI,True,True,South,Les Cayes,HT07,South,HT0711,Les Cayes,2,ACF,Action against Hunger,International NGO,PRO,Protection,2025-01-01,2025-02-28
HTI,True,True,South,Les Cayes,HT07,South,HT0711,Les Cayes,2,APRONHA,Association des Progressistes pour une Nouvelle Haiti,National NGO,SHL,Emergency Shelter and NFI,2025-01-01,2025-02-28
HTI,True,True,South,Les Cayes,HT07,South,HT0711,Les Cayes,2,C3D,Culture en Trois Dimensions,National NGO,PRO,Protection,2025-01-01,2025-02-28
HTI,True,True,South,Les Cayes,HT07,South,HT0711,Les Cayes,2,CAID,Christian Aid,International NGO,FSC,Food Security,2025-01-01,2025-02-28
HTI,True,True,South,Les Cayes,HT07,South,HT0711,Les Cayes,2,CFRAPS,Centre de Formation et de Recherches en Appui Psychosocial,National NGO,PRO-CPN,Child Protection,2025-01-01,2025-02-28
HTI,True,True,South,Les Cayes,HT07,South,HT0711,Les Cayes,2,CRS,Catholic Relief Services,International NGO,PRO,Protection,2025-01-01,2025-02-28
HTI,True,True,South,Les Cayes,HT07,South,HT0711,Les Cayes,2,CRS,Catholic Relief Services,International NGO,PRO-CPN,Child Protection,2025-01-01,2025-02-28
HTI,True,True,South,Les Cayes,HT07,South,HT0711,Les Cayes,2,CRS,Catholic Relief Services,International NGO,SHL,Emergency Shelter and NFI,2025-01-01,2025-02-28
HTI,True,True,South,Les Cayes,HT07,South,HT0711,Les Cayes,2,DSF,Douleurs Sans Frontières,International NGO,HEA,Health,2025-01-01,2025-02-28
HTI,True,True,South,Les Cayes,HT07,South,HT0711,Les Cayes,2,FNGA,Fondation Nouvelle Grand'Anse,National NGO,EDU,Education,2025-01-01,2025-02-28
HTI,True,True,South,Les Cayes,HT07,South,HT0711,Les Cayes,2,HI,Handicap International - Humanity & Inclusion,International NGO,PRO,Protection,2025-01-01,2025-02-28
HTI,True,True,South,Les Cayes,HT07,South,HT0711,Les Cayes,2,IOM,International Organization for Migration,United Nations,PRO,Protection,2025-01-01,2025-02-28
HTI,True,True,South,Les Cayes,HT07,South,HT0711,Les Cayes,2,IOM,International Organization for Migration,United Nations,SHL,Emergency Shelter and NFI,2025-01-01,2025-02-28
HTI,True,True,South,Les Cayes,HT07,South,HT0711,Les Cayes,2,MSPP,Ministère de la Santé publique et de la Population,Government,NUT,Nutrition,2025-01-01,2025-02-28
HTI,True,True,South,Les Cayes,HT07,South,HT0711,Les Cayes,2,OCCED'H,Organisation des Cœurs pour le Changement des Enfants Démunis d’Haïti,National NGO,PRO,Protection,2025-01-01,2025-02-28
HTI,True,True,South,Les Cayes,HT07,South,HT0711,Les Cayes,2,OFAVA,Oganizayon Fanm Vanyan an Aksyon,National NGO,FSC,Food Security,2025-01-01,2025-02-28
HTI,True,True,South,Les Cayes,HT07,South,HT0711,Les Cayes,2,ONM,National Office for Migration,Government,PRO,Protection,2025-01-01,2025-02-28
HTI,True,True,South,Les Cayes,HT07,South,HT0711,Les Cayes,2,PAHO/WHO,Pan American Health Organization/World Health Organization,United Nations,HEA,Health,2025-01-01,2025-02-28
HTI,True,True,South,Les Cayes,HT07,South,HT0711,Les Cayes,2,PROJECT HOPE,Health Opportunities for People Everywhere,International NGO,HEA,Health,2025-01-01,2025-02-28
HTI,True,True,South,Les Cayes,HT07,South,HT0711,Les Cayes,2,PROJECT HOPE,Health Opportunities for People Everywhere,International NGO,PRO,Protection,2025-01-01,2025-02-28
HTI,True,True,South,Les Cayes,HT07,South,HT0711,Les Cayes,2,PROJECT HOPE,Health Opportunities for People Everywhere,International NGO,PRO-GBV,Gender Based Violence,2025-01-01,2025-02-28
HTI,True,True,South,Les Cayes,HT07,South,HT0711,Les Cayes,2,SCI,Save the Children International,International NGO,EDU,Education,2025-01-01,2025-02-28
HTI,True,True,South,Les Cayes,HT07,South,HT0711,Les Cayes,2,SCI,Save the Children International,International NGO,NUT,Nutrition,2025-01-01,2025-02-28
HTI,True,True,South,Les Cayes,HT07,South,HT0711,Les Cayes,2,UNICEF,United Nations Children's Fund,United Nations,NUT,Nutrition,2025-01-01,2025-02-28
HTI,True,True,South,Les Cayes,HT07,South,HT0711,Les Cayes,2,WFP,World Food Programme,United Nations,EDU,Education,2025-01-01,2025-02-28
HTI,True,True,South,Les Cayes,HT07,South,HT0711,Les Cayes,2,WFP,World Food Programme,United Nations,NUT,Nutrition,2025-01-01,2025-02-28
HTI,True,True,South,Maniche,HT07,South,HT0715,Maniche,2,ACF,Action against Hunger,International NGO,PRO,Protection,2025-01-01,2025-02-28
HTI,True,True,South,Maniche,HT07,South,HT0715,Maniche,2,C3D,Culture en Trois Dimensions,National NGO,PRO,Protection,2025-01-01,2025-02-28
HTI,True,True,South,Maniche,HT07,South,HT0715,Maniche,2,CRS,Catholic Relief Services,International NGO,PRO,Protection,2025-01-01,2025-02-28
HTI,True,True,South,Maniche,HT07,South,HT0715,Maniche,2,CRS,Catholic Relief Services,International NGO,PRO-CPN,Child Protection,2025-01-01,2025-02-28
HTI,True,True,South,Maniche,HT07,South,HT0715,Maniche,2,FNGA,Fondation Nouvelle Grand'Anse,National NGO,EDU,Education,2025-01-01,2025-02-28
HTI,True,True,South,Maniche,HT07,South,HT0715,Maniche,2,HI,Handicap International - Humanity & Inclusion,International NGO,PRO,Protection,2025-01-01,2025-02-28
HTI,True,True,South,Maniche,HT07,South,HT0715,Maniche,2,HP,Haiti Participative,National NGO,NUT,Nutrition,2025-01-01,2025-02-28
HTI,True,True,South,Maniche,HT07,South,HT0715,Maniche,2,IOM,International Organization for Migration,United Nations,SHL,Emergency Shelter and NFI,2025-01-01,2025-02-28
HTI,True,True,South,Maniche,HT07,South,HT0715,Maniche,2,LWOB Canada,Lawyers without Borders Canada,International NGO,PRO,Protection,2025-01-01,2025-02-28
HTI,True,True,South,Maniche,HT07,South,HT0715,Maniche,2,POFHAD,Plateforme des Organisations de Femmes Haïtiennes pour le Développement,National NGO,PRO-GBV,Gender Based Violence,2025-01-01,2025-02-28
HTI,True,True,South,Maniche,HT07,South,HT0715,Maniche,2,PROJECT HOPE,Health Opportunities for People Everywhere,International NGO,HEA,Health,2025-01-01,2025-02-28
HTI,True,True,South,Maniche,HT07,South,HT0715,Maniche,2,SCI,Save the Children International,International NGO,EDU,Education,2025-01-01,2025-02-28
HTI,True,True,South,Maniche,HT07,South,HT0715,Maniche,2,WFP,World Food Programme,United Nations,EDU,Education,2025-01-01,2025-02-28
HTI,True,True,South,Port-Salut,HT07,South,HT0721,Port-Salut,2,CECI,Centre d'Etude et de Cooperation Internationale,International NGO,NUT,Nutrition,2025-01-01,2025-02-28
HTI,True,True,South,Port-Salut,HT07,South,HT0721,Port-Salut,2,CRS,Catholic Relief Services,International NGO,PRO,Protection,2025-01-01,2025-02-28
HTI,True,True,South,Port-Salut,HT07,South,HT0721,Port-Salut,2,FZT,Fondation Zanmi Timoun ,National NGO,PRO,Protection,2025-01-01,2025-02-28
HTI,True,True,South,Port-Salut,HT07,South,HT0721,Port-Salut,2,PAHO/WHO,Pan American Health Organization/World Health Organization,United Nations,HEA,Health,2025-01-01,2025-02-28
HTI,True,True,South,Port-Salut,HT07,South,HT0721,Port-Salut,2,PROJECT HOPE,Health Opportunities for People Everywhere,International NGO,HEA,Health,2025-01-01,2025-02-28
HTI,True,True,South,Port-Salut,HT07,South,HT0721,Port-Salut,2,WFP,World Food Programme,United Nations,EDU,Education,2025-01-01,2025-02-28
HTI,True,True,South,Port-a-Piment,HT07,South,HT0742,Port-a-Piment,2,ACF,Action against Hunger,International NGO,FSC,Food Security,2025-01-01,2025-02-28
HTI,True,True,South,Port-a-Piment,HT07,South,HT0742,Port-a-Piment,2,ACF,Action against Hunger,International NGO,NUT,Nutrition,2025-01-01,2025-02-28
HTI,True,True,South,Port-a-Piment,HT07,South,HT0742,Port-a-Piment,2,CECI,Centre d'Etude et de Cooperation Internationale,International NGO,NUT,Nutrition,2025-01-01,2025-02-28
HTI,True,True,South,Port-a-Piment,HT07,South,HT0742,Port-a-Piment,2,CRS,Catholic Relief Services,International NGO,FSC,Food Security,2025-01-01,2025-02-28
HTI,True,True,South,Port-a-Piment,HT07,South,HT0742,Port-a-Piment,2,FZT,Fondation Zanmi Timoun ,National NGO,PRO,Protection,2025-01-01,2025-02-28
HTI,True,True,South,Port-a-Piment,HT07,South,HT0742,Port-a-Piment,2,HI,Handicap International - Humanity & Inclusion,International NGO,PRO,Protection,2025-01-01,2025-02-28
HTI,True,True,South,Port-a-Piment,HT07,South,HT0742,Port-a-Piment,2,PAHO/WHO,Pan American Health Organization/World Health Organization,United Nations,HEA,Health,2025-01-01,2025-02-28
